"Wavelength","Value","Spectra","Subdir"
1065," 2.76828163588068E-03 ","12H00002",""
1066," 2.75798000292996E-03 ","12H00002",""
1067," 2.46855482648813E-03 ","12H00002",""
1068," 2.51540569109658E-03 ","12H00002",""
1069," 2.75523622948337E-03 ","12H00002",""
1070," 2.98951091263417E-03 ","12H00002",""
1071," 2.83219494153881E-03 ","12H00002",""
1072," 2.52701738910156E-03 ","12H00002",""
1073," 2.44294136036411E-03 ","12H00002",""
1074," 2.77365061348779E-03 ","12H00002",""
1075," 3.11379037993262E-03 ","12H00002",""
325," 5.63269834054679E-05 ","12H00003",""
326," 5.90718011105834E-05 ","12H00003",""
327," 5.12354421333706E-05 ","12H00003",""
328," 3.84188087966347E-05 ","12H00003",""
329," 3.75622128694325E-05 ","12H00003",""
330," 3.08772813274241E-05 ","12H00003",""
331," 5.99479659449785E-06 ","12H00003",""
332," 1.17455952260904E-05 ","12H00003",""
333," 3.74423226393727E-05 ","12H00003",""
334," 3.8850467804388E-05 ","12H00003",""
335," 3.77773521219136E-05 ","12H00003",""
336," 4.0353212745533E-05 ","12H00003",""
337," 4.17199842668997E-05 ","12H00003",""
338," 4.51415073547886E-05 ","12H00003",""
339," 5.37698072782346E-05 ","12H00003",""
340," 7.20232788775513E-05 ","12H00003",""
341," 8.13933096470769E-05 ","12H00003",""
342," 3.25063227775001E-05 ","12H00003",""
343," 1.55316144894084E-05 ","12H00003",""
344," 5.44894812884506E-05 ","12H00003",""
345," 9.05985373330932E-05 ","12H00003",""
346," 1.06509023989194E-04 ","12H00003",""
347," 9.18905224450383E-05 ","12H00003",""
348," 8.40154602582813E-05 ","12H00003",""
349," 8.37986808045802E-05 ","12H00003",""
350," 6.97070776367268E-05 ","12H00003",""
351," 6.5246679205817E-05 ","12H00003",""
352," 7.53262752443229E-05 ","12H00003",""
353," 7.07848342377035E-05 ","12H00003",""
354," 5.51528619210032E-05 ","12H00003",""
355," 3.60670565098737E-05 ","12H00003",""
356," 4.31931537438407E-05 ","12H00003",""
357," 6.68164542622328E-05 ","12H00003",""
358," 5.48197514059347E-05 ","12H00003",""
359," 4.74069617177057E-05 ","12H00003",""
360," 6.20027475164708E-05 ","12H00003",""
361," 6.4110735278491E-05 ","12H00003",""
362," 6.23878150294137E-05 ","12H00003",""
363," 7.52139613733061E-05 ","12H00003",""
364," 8.60377289998894E-05 ","12H00003",""
365," 8.66967619161292E-05 ","12H00003",""
366," 6.14654716944911E-05 ","12H00003",""
367," 5.34585701659629E-05 ","12H00003",""
368," 8.6202880483689E-05 ","12H00003",""
369," 8.95649112836832E-05 ","12H00003",""
370," 7.52403717625662E-05 ","12H00003",""
371," 8.59189970486562E-05 ","12H00003",""
372," 7.32169451501052E-05 ","12H00003",""
373," 4.04912530337289E-05 ","12H00003",""
374," 6.48453098815545E-05 ","12H00003",""
375," 9.63766197683658E-05 ","12H00003",""
376," 9.2334369085336E-05 ","12H00003",""
377," 8.59408850588523E-05 ","12H00003",""
378," 8.30067308127978E-05 ","12H00003",""
379," 8.2289589947222E-05 ","12H00003",""
380," 9.28556719697735E-05 ","12H00003",""
381," 1.1080382087901E-04 ","12H00003",""
382," 9.99706068056735E-05 ","12H00003",""
383," 9.0738611894849E-05 ","12H00003",""
384," 1.13800920996111E-04 ","12H00003",""
385," 1.19398311913038E-04 ","12H00003",""
386," 1.08638247347747E-04 ","12H00003",""
387," 1.12925601302886E-04 ","12H00003",""
388," 1.12489083656376E-04 ","12H00003",""
389," 1.03702723074782E-04 ","12H00003",""
390," 1.12588680028502E-04 ","12H00003",""
391," 1.29629621415231E-04 ","12H00003",""
392," 1.40294101977457E-04 ","12H00003",""
393," 1.53741422303243E-04 ","12H00003",""
394," 1.68672837907896E-04 ","12H00003",""
395," 1.78222207289873E-04 ","12H00003",""
396," 1.75778603485803E-04 ","12H00003",""
397," 1.62328661634661E-04 ","12H00003",""
398," 1.73955041089933E-04 ","12H00003",""
399," 1.92803346969378E-04 ","12H00003",""
400," 1.83432810805266E-04 ","12H00003",""
401," 1.85523390656222E-04 ","12H00003",""
402," 2.06237098796902E-04 ","12H00003",""
403," 2.30061225908823E-04 ","12H00003",""
404," 2.49646276099423E-04 ","12H00003",""
405," 2.61683434208845E-04 ","12H00003",""
406," 2.89899867855514E-04 ","12H00003",""
407," 3.23376696510904E-04 ","12H00003",""
408," 3.29237940323774E-04 ","12H00003",""
409," 3.53152223392396E-04 ","12H00003",""
410," 4.04355052704968E-04 ","12H00003",""
411," 4.48241667097428E-04 ","12H00003",""
412," 4.96825153080613E-04 ","12H00003",""
413," 5.63113012836052E-04 ","12H00003",""
414," 6.34089687075644E-04 ","12H00003",""
415," 7.08815835105703E-04 ","12H00003",""
416," 7.89099107496069E-04 ","12H00003",""
417," 8.84736031777006E-04 ","12H00003",""
418," 1.00421285720274E-03 ","12H00003",""
419," 1.16386134522493E-03 ","12H00003",""
420," 1.34758242145552E-03 ","12H00003",""
421," 1.53179366379674E-03 ","12H00003",""
422," 1.74407669521137E-03 ","12H00003",""
423," 1.9943485572397E-03 ","12H00003",""
424," 2.28582409434426E-03 ","12H00003",""
425," 2.6106700427781E-03 ","12H00003",""
426," 2.9657771069447E-03 ","12H00003",""
427," 3.36572656390316E-03 ","12H00003",""
428," 3.81555557861908E-03 ","12H00003",""
429," 4.31924139027319E-03 ","12H00003",""
430," 4.86868819901462E-03 ","12H00003",""
431," 5.4683812446554E-03 ","12H00003",""
432," 6.14451776278937E-03 ","12H00003",""
433," 6.88647591361623E-03 ","12H00003",""
434," 7.68554466451614E-03 ","12H00003",""
435," 8.55943012187927E-03 ","12H00003",""
436," 9.50961943284726E-03 ","12H00003",""
437," 1.05287616923754E-02 ","12H00003",""
438," 1.16264782115336E-02 ","12H00003",""
439," 0.01279960312819 ","12H00003",""
440," 1.40177740777376E-02 ","12H00003",""
441," 1.52525019311318E-02 ","12H00003",""
442," 1.64731660418074E-02 ","12H00003",""
443," 1.76416122161445E-02 ","12H00003",""
444," 1.86933972969486E-02 ","12H00003",""
445," 1.95222269749554E-02 ","12H00003",""
446," 2.00806273950568E-02 ","12H00003",""
447," 2.03272915153314E-02 ","12H00003",""
448," 2.02598313761698E-02 ","12H00003",""
449," 1.98757427936926E-02 ","12H00003",""
450," 1.91675814589713E-02 ","12H00003",""
451," 0.018203198822276 ","12H00003",""
452," 1.70527985579314E-02 ","12H00003",""
453," 1.58330054067716E-02 ","12H00003",""
454," 1.46029537367206E-02 ","12H00003",""
455," 1.34184080754526E-02 ","12H00003",""
456," 1.22987023564755E-02 ","12H00003",""
457," 1.12803837295522E-02 ","12H00003",""
458," 1.04243471746372E-02 ","12H00003",""
459," 9.68510682090649E-03 ","12H00003",""
460," 9.03548536120656E-03 ","12H00003",""
461," 8.45766722032964E-03 ","12H00003",""
462," 7.94282358109312E-03 ","12H00003",""
463," 7.48457519170765E-03 ","12H00003",""
464," 7.03760551184704E-03 ","12H00003",""
465," 6.59370222277247E-03 ","12H00003",""
466," 6.17958643977191E-03 ","12H00003",""
467," 5.79375695408439E-03 ","12H00003",""
468," 5.43615217563071E-03 ","12H00003",""
469," 5.10419429532665E-03 ","12H00003",""
470," 4.80360020816337E-03 ","12H00003",""
471," 4.54483944819697E-03 ","12H00003",""
472," 4.33025265464933E-03 ","12H00003",""
473," 4.15616037304508E-03 ","12H00003",""
474," 3.9994843671885E-03 ","12H00003",""
475," 3.87499719385677E-03 ","12H00003",""
476," 3.79798334458392E-03 ","12H00003",""
477," 3.73498152639527E-03 ","12H00003",""
478," 3.68298695120203E-03 ","12H00003",""
479," 3.65717270315159E-03 ","12H00003",""
480," 3.65215553522683E-03 ","12H00003",""
481," 3.66293747591313E-03 ","12H00003",""
482," 3.67891158973805E-03 ","12H00003",""
483," 3.69727972231519E-03 ","12H00003",""
484," 3.71657117731923E-03 ","12H00003",""
485," 3.74238741529377E-03 ","12H00003",""
486," 3.77602598288656E-03 ","12H00003",""
487," 3.81265109125868E-03 ","12H00003",""
488," 3.86205180036754E-03 ","12H00003",""
489," 3.9299430436486E-03 ","12H00003",""
490," 3.99014455269435E-03 ","12H00003",""
491," 4.04536568549419E-03 ","12H00003",""
492," 4.11462406033278E-03 ","12H00003",""
493," 4.18164488485169E-03 ","12H00003",""
494," 4.24254467657109E-03 ","12H00003",""
495," 0.00430990648955 ","12H00003",""
496," 4.37789288087265E-03 ","12H00003",""
497," 4.43863009408027E-03 ","12H00003",""
498," 4.4978610661034E-03 ","12H00003",""
499," 4.55356383337922E-03 ","12H00003",""
500," 4.59450298551458E-03 ","12H00003",""
501," 4.63757335291793E-03 ","12H00003",""
502," 4.69196707466417E-03 ","12H00003",""
503," 4.74602088163893E-03 ","12H00003",""
504," 4.79385779922826E-03 ","12H00003",""
505," 4.82878183875958E-03 ","12H00003",""
506," 4.8557910687662E-03 ","12H00003",""
507," 4.87782496501529E-03 ","12H00003",""
508," 4.8972948514039E-03 ","12H00003",""
509," 4.92178078125823E-03 ","12H00003",""
510," 4.95646647700035E-03 ","12H00003",""
511," 4.97333061646413E-03 ","12H00003",""
512," 4.9768370680209E-03 ","12H00003",""
513," 4.99336478898044E-03 ","12H00003",""
514," 5.01395802292579E-03 ","12H00003",""
515," 5.03371621892538E-03 ","12H00003",""
516," 5.04716242525057E-03 ","12H00003",""
517," 5.05343871016164E-03 ","12H00003",""
518," 5.05209277804241E-03 ","12H00003",""
519," 5.06470501382628E-03 ","12H00003",""
520," 5.09015266825077E-03 ","12H00003",""
521," 5.10169127251927E-03 ","12H00003",""
522," 5.10573759362203E-03 ","12H00003",""
523," 5.10821952278117E-03 ","12H00003",""
524," 5.11446359689696E-03 ","12H00003",""
525," 5.12332186733112E-03 ","12H00003",""
526," 5.12866769402096E-03 ","12H00003",""
527," 5.13856362677724E-03 ","12H00003",""
528," 5.15358958018385E-03 ","12H00003",""
529," 0.005160252324063 ","12H00003",""
530," 5.16682827508664E-03 ","12H00003",""
531," 5.18427468577877E-03 ","12H00003",""
532," 5.2012770866665E-03 ","12H00003",""
533," 5.2132028708648E-03 ","12H00003",""
534," 5.21410853551605E-03 ","12H00003",""
535," 5.2175019902653E-03 ","12H00003",""
536," 5.23081737868807E-03 ","12H00003",""
537," 5.23994029124923E-03 ","12H00003",""
538," 5.24600187942318E-03 ","12H00003",""
539," 5.25488276458777E-03 ","12H00003",""
540," 5.26425351514934E-03 ","12H00003",""
541," 5.27343674528391E-03 ","12H00003",""
542," 5.28252993113435E-03 ","12H00003",""
543," 5.29077187152891E-03 ","12H00003",""
544," 5.29735115735131E-03 ","12H00003",""
545," 5.30398227435532E-03 ","12H00003",""
546," 5.30789309407993E-03 ","12H00003",""
547," 5.29968933482869E-03 ","12H00003",""
548," 5.29342777161812E-03 ","12H00003",""
549," 5.29597246067803E-03 ","12H00003",""
550," 5.29964197843583E-03 ","12H00003",""
551," 5.30207739746846E-03 ","12H00003",""
552," 5.30140983898485E-03 ","12H00003",""
553," 5.29578286564178E-03 ","12H00003",""
554," 5.2868720156232E-03 ","12H00003",""
555," 5.2827062334184E-03 ","12H00003",""
556," 5.28213904118441E-03 ","12H00003",""
557," 5.28387018848051E-03 ","12H00003",""
558," 5.28091230522238E-03 ","12H00003",""
559," 5.27290649720522E-03 ","12H00003",""
560," 5.2622643426727E-03 ","12H00003",""
561," 5.25396369093224E-03 ","12H00003",""
562," 5.24924080816263E-03 ","12H00003",""
563," 5.23923277819705E-03 ","12H00003",""
564," 5.2258262663821E-03 ","12H00003",""
565," 5.21273405899529E-03 ","12H00003",""
566," 5.20221099989631E-03 ","12H00003",""
567," 5.19350936336019E-03 ","12H00003",""
568," 5.1810933220267E-03 ","12H00003",""
569," 5.16623355550713E-03 ","12H00003",""
570," 5.15039458715462E-03 ","12H00003",""
571," 5.1386797538905E-03 ","12H00003",""
572," 5.12968697092598E-03 ","12H00003",""
573," 5.11925488823549E-03 ","12H00003",""
574," 5.10286896456805E-03 ","12H00003",""
575," 5.08033263134103E-03 ","12H00003",""
576," 5.06141286868509E-03 ","12H00003",""
577," 5.04597833175952E-03 ","12H00003",""
578," 5.03258966749212E-03 ","12H00003",""
579," 5.01299318794802E-03 ","12H00003",""
580," 4.98999659797216E-03 ","12H00003",""
581," 4.97837173488712E-03 ","12H00003",""
582," 4.97177117115035E-03 ","12H00003",""
583," 4.96591588223984E-03 ","12H00003",""
584," 4.95905487197337E-03 ","12H00003",""
585," 4.94911301695687E-03 ","12H00003",""
586," 4.93311849983241E-03 ","12H00003",""
587," 4.91844695699291E-03 ","12H00003",""
588," 4.9067128456706E-03 ","12H00003",""
589," 4.89253135755113E-03 ","12H00003",""
590," 4.8790466065371E-03 ","12H00003",""
591," 4.86952134793276E-03 ","12H00003",""
592," 4.86289135590037E-03 ","12H00003",""
593," 4.85309668162215E-03 ","12H00003",""
594," 4.82428916472218E-03 ","12H00003",""
595," 4.79745024017673E-03 ","12H00003",""
596," 4.78045796962624E-03 ","12H00003",""
597," 4.75098081051017E-03 ","12H00003",""
598," 4.71957295720316E-03 ","12H00003",""
599," 4.70542824791604E-03 ","12H00003",""
600," 4.69410910050169E-03 ","12H00003",""
601," 4.67882905120724E-03 ","12H00003",""
602," 4.65088816707985E-03 ","12H00003",""
603," 4.61885222891538E-03 ","12H00003",""
604," 4.5900132819272E-03 ","12H00003",""
605," 4.56052414043656E-03 ","12H00003",""
606," 4.53385187998484E-03 ","12H00003",""
607," 4.52045900545586E-03 ","12H00003",""
608," 4.50557089993202E-03 ","12H00003",""
609," 4.48335705526366E-03 ","12H00003",""
610," 4.45591193066478E-03 ","12H00003",""
611," 4.43360069364487E-03 ","12H00003",""
612," 4.42880521231842E-03 ","12H00003",""
613," 4.41072792711619E-03 ","12H00003",""
614," 4.37867945322665E-03 ","12H00003",""
615," 0.004360679297012 ","12H00003",""
616," 4.3355390347786E-03 ","12H00003",""
617," 4.29239050581772E-03 ","12H00003",""
618," 4.26420562526682E-03 ","12H00003",""
619," 4.24838076885888E-03 ","12H00003",""
620," 4.2308001359878E-03 ","12H00003",""
621," 4.2042477809069E-03 ","12H00003",""
622," 4.16819504800415E-03 ","12H00003",""
623," 4.13694545721751E-03 ","12H00003",""
624," 4.11168244941379E-03 ","12H00003",""
625," 4.09215613942226E-03 ","12H00003",""
626," 4.06268291288297E-03 ","12H00003",""
627," 4.02564130743299E-03 ","12H00003",""
628," 3.99934299880652E-03 ","12H00003",""
629," 3.97394757366226E-03 ","12H00003",""
630," 3.94539623924646E-03 ","12H00003",""
631," 3.92380580127798E-03 ","12H00003",""
632," 3.90154559024048E-03 ","12H00003",""
633," 3.8642401223234E-03 ","12H00003",""
634," 3.82788756917659E-03 ","12H00003",""
635," 3.79936833366937E-03 ","12H00003",""
636," 3.78472938767694E-03 ","12H00003",""
637," 3.76858607586757E-03 ","12H00003",""
638," 3.73809075381698E-03 ","12H00003",""
639," 3.70843757362805E-03 ","12H00003",""
640," 3.68293483716441E-03 ","12H00003",""
641," 3.66317899101009E-03 ","12H00003",""
642," 3.63993630270594E-03 ","12H00003",""
643," 3.61051234568346E-03 ","12H00003",""
644," 3.58566810786538E-03 ","12H00003",""
645," 3.56295764342945E-03 ","12H00003",""
646," 3.53779014094108E-03 ","12H00003",""
647," 3.51700065548261E-03 ","12H00003",""
648," 3.49934072246036E-03 ","12H00003",""
649," 3.47478402957952E-03 ","12H00003",""
650," 3.44895111980005E-03 ","12H00003",""
651," 3.4261610473218E-03 ","12H00003",""
652," 3.40834556873368E-03 ","12H00003",""
653," 3.39242418247767E-03 ","12H00003",""
654," 3.37194751758932E-03 ","12H00003",""
655," 3.34793721432002E-03 ","12H00003",""
656," 3.32200115235397E-03 ","12H00003",""
657," 3.29925757679983E-03 ","12H00003",""
658," 3.28276126505433E-03 ","12H00003",""
659," 3.27451854801345E-03 ","12H00003",""
660," 3.25590945804941E-03 ","12H00003",""
661," 3.22873999724531E-03 ","12H00003",""
662," 3.21057014746136E-03 ","12H00003",""
663," 3.19559758078683E-03 ","12H00003",""
664," 3.18090456135796E-03 ","12H00003",""
665," 3.16505499178116E-03 ","12H00003",""
666," 3.15160508930065E-03 ","12H00003",""
667," 3.14709730905036E-03 ","12H00003",""
668," 3.13315479869856E-03 ","12H00003",""
669," 3.1096828916295E-03 ","12H00003",""
670," 3.10019364819935E-03 ","12H00003",""
671," 3.08910755880531E-03 ","12H00003",""
672," 3.06500022075332E-03 ","12H00003",""
673," 3.05428073894877E-03 ","12H00003",""
674," 3.0519971083543E-03 ","12H00003",""
675," 3.03304936014193E-03 ","12H00003",""
676," 3.02410430228434E-03 ","12H00003",""
677," 3.02968869123706E-03 ","12H00003",""
678," 3.01649163939403E-03 ","12H00003",""
679," 2.99687674431095E-03 ","12H00003",""
680," 2.98887320685966E-03 ","12H00003",""
681," 0.002982614515366 ","12H00003",""
682," 2.97424132548932E-03 ","12H00003",""
683," 2.95665483255904E-03 ","12H00003",""
684," 2.94743683497231E-03 ","12H00003",""
685," 2.95406500983608E-03 ","12H00003",""
686," 2.94367198173673E-03 ","12H00003",""
687," 2.9266537726363E-03 ","12H00003",""
688," 2.93011488227818E-03 ","12H00003",""
689," 2.92751717372599E-03 ","12H00003",""
690," 2.91402799945842E-03 ","12H00003",""
691," 2.90499446675843E-03 ","12H00003",""
692," 2.90336671348885E-03 ","12H00003",""
693," 2.91028738671981E-03 ","12H00003",""
694," 2.91025758294295E-03 ","12H00003",""
695," 2.90422144108751E-03 ","12H00003",""
696," 2.9049385613371E-03 ","12H00003",""
697," 2.89836358302778E-03 ","12H00003",""
698," 2.88190824645501E-03 ","12H00003",""
699," 2.87518916066653E-03 ","12H00003",""
700," 2.87610689782733E-03 ","12H00003",""
701," 2.87925836829628E-03 ","12H00003",""
702," 2.87785955927375E-03 ","12H00003",""
703," 2.87152659534561E-03 ","12H00003",""
704," 2.86582331629042E-03 ","12H00003",""
705," 2.86636522335826E-03 ","12H00003",""
706," 2.87368543808038E-03 ","12H00003",""
707," 2.85763703953056E-03 ","12H00003",""
708," 2.83471891308577E-03 ","12H00003",""
709," 2.84392791619307E-03 ","12H00003",""
710," 2.85397885464514E-03 ","12H00003",""
711," 2.85551972452841E-03 ","12H00003",""
712," 2.85420696644831E-03 ","12H00003",""
713," 2.8507528457299E-03 ","12H00003",""
714," 2.84612649708965E-03 ","12H00003",""
715," 2.8466562590606E-03 ","12H00003",""
716," 2.85057748025513E-03 ","12H00003",""
717," 2.84957823746181E-03 ","12H00003",""
718," 2.84903115907112E-03 ","12H00003",""
719," 2.85102277728001E-03 ","12H00003",""
720," 2.85352963566965E-03 ","12H00003",""
721," 2.85748152422491E-03 ","12H00003",""
722," 2.86433530354379E-03 ","12H00003",""
723," 2.86505853228471E-03 ","12H00003",""
724," 2.86151109626781E-03 ","12H00003",""
725," 2.86776760383152E-03 ","12H00003",""
726," 2.87560694630584E-03 ","12H00003",""
727," 2.87931693661556E-03 ","12H00003",""
728," 2.87729131139187E-03 ","12H00003",""
729," 2.87318284684086E-03 ","12H00003",""
730," 2.87364964346397E-03 ","12H00003",""
731," 2.87942373115962E-03 ","12H00003",""
732," 2.88661940704339E-03 ","12H00003",""
733," 2.87607617461062E-03 ","12H00003",""
734," 2.86926358636499E-03 ","12H00003",""
735," 2.88409714732269E-03 ","12H00003",""
736," 2.89221483868437E-03 ","12H00003",""
737," 2.89300196124639E-03 ","12H00003",""
738," 2.89920418749933E-03 ","12H00003",""
739," 2.90273322168875E-03 ","12H00003",""
740," 2.90223394342324E-03 ","12H00003",""
741," 2.90721853848378E-03 ","12H00003",""
742," 2.91183905834136E-03 ","12H00003",""
743," 2.90871645908752E-03 ","12H00003",""
744," 2.90905463935018E-03 ","12H00003",""
745," 2.91405731235907E-03 ","12H00003",""
746," 2.91910641686182E-03 ","12H00003",""
747," 2.92273189377193E-03 ","12H00003",""
748," 2.92529137406235E-03 ","12H00003",""
749," 2.93834644106894E-03 ","12H00003",""
750," 2.94931966820711E-03 ","12H00003",""
751," 2.93665116227929E-03 ","12H00003",""
752," 2.93199488453935E-03 ","12H00003",""
753," 2.94087113220962E-03 ","12H00003",""
754," 2.94706699561966E-03 ","12H00003",""
755," 2.95249061870397E-03 ","12H00003",""
756," 2.95837231882724E-03 ","12H00003",""
